Date,Flight Number,From,To,Class,Price,Flow Card?,Bags Checked,Meal Type,From_latitude,From_longitude,To_latitude,To_longitude
18/04/2024,PA005,London,Tokyo,Premium Economy,927.50,No,3,Nut Free,51.5074456,-0.1277653,35.6821936,139.762221
16/03/2024,PA009,New York,Tokyo,Economy,"1,235.00",No,0,Vegan,40.7127281,-74.0060152,35.6821936,139.762221
07/06/2024,PA008,Perth,New York,Business Class,735.60,No,1,Dairy Free,-31.9558933,115.8605855,40.7127281,-74.0060152
26/08/2024,PA007,New York,Perth,Economy,"3,360.00",No,3,Vegetarian,40.7127281,-74.0060152,-31.9558933,115.8605855
13/12/2024,PA006,Tokyo,London,Economy,"2,715.00",No,0,Egg Free,35.6821936,139.762221,51.5074456,-0.1277653
23/09/2024,PA001,London,New York,Economy,"2,400.00",No,1,,51.5074456,-0.1277653,40.7127281,-74.0060152
09/07/2024,PA009,New York,Tokyo,Economy,"1,815.00",No,3,Nut Free,40.7127281,-74.0060152,35.6821936,139.762221
15/06/2024,PA003,London,Perth,Economy,"2,600.00",No,0,Vegan,51.5074456,-0.1277653,-31.9558933,115.8605855
13/10/2024,PA012,Tokyo,Perth,Premium Economy,"1,092.50",No,2,Nut Free,35.6821936,139.762221,-31.9558933,115.8605855
11/12/2024,PA010,Tokyo,New York,Premium Economy,"1,572.50",No,0,,35.6821936,139.762221,40.7127281,-74.0060152
31/12/2024,PA010,Tokyo,New York,Economy,"1,355.00",No,3,Nut Free,35.6821936,139.762221,40.7127281,-74.0060152
10/06/2024,PA002,New York,London,Business Class,642.00,No,0,Vegan,40.7127281,-74.0060152,51.5074456,-0.1277653
11/11/2024,PA006,Tokyo,London,First Class,565.00,No,2,Dairy Free,35.6821936,139.762221,51.5074456,-0.1277653
14/09/2024,PA008,Perth,New York,Premium Economy,"1,070.00",No,0,Vegetarian,-31.9558933,115.8605855,40.7127281,-74.0060152
05/07/2024,PA011,Perth,Tokyo,Economy,"2,490.00",No,2,Nut Free,-31.9558933,115.8605855,35.6821936,139.762221
03/12/2024,PA011,Perth,Tokyo,Economy,"2,195.00",No,3,Vegetarian,-31.9558933,115.8605855,35.6821936,139.762221
25/09/2024,PA001,London,New York,Premium Economy,"1,375.00",No,2,,51.5074456,-0.1277653,40.7127281,-74.0060152
20/07/2024,PA009,New York,Tokyo,First Class,470.00,No,3,,40.7127281,-74.0060152,35.6821936,139.762221
25/10/2024,PA001,London,New York,First Class,633.00,No,1,Vegetarian,51.5074456,-0.1277653,40.7127281,-74.0060152
08/04/2024,PA002,New York,London,Business Class,752.40,No,0,Dairy Free,40.7127281,-74.0060152,51.5074456,-0.1277653
16/03/2024,PA012,Tokyo,Perth,First Class,618.00,No,2,Vegan,35.6821936,139.762221,-31.9558933,115.8605855
05/08/2024,PA012,Tokyo,Perth,Economy,"3,475.00",No,1,,35.6821936,139.762221,-31.9558933,115.8605855
29/08/2024,PA006,Tokyo,London,Premium Economy,670.00,No,2,Egg Free,35.6821936,139.762221,51.5074456,-0.1277653
13/06/2024,PA007,New York,Perth,Business Class,402.00,No,1,Vegetarian,40.7127281,-74.0060152,-31.9558933,115.8605855
06/11/2024,PA011,Perth,Tokyo,Business Class,271.20,No,0,Nut Free,-31.9558933,115.8605855,35.6821936,139.762221
04/05/2024,PA005,London,Tokyo,Economy,"1,205.00",No,0,Nut Free,51.5074456,-0.1277653,35.6821936,139.762221
28/02/2024,PA007,New York,Perth,Business Class,645.60,No,0,,40.7127281,-74.0060152,-31.9558933,115.8605855
27/07/2024,PA012,Tokyo,Perth,Business Class,466.80,No,3,Nut Free,35.6821936,139.762221,-31.9558933,115.8605855
27/11/2024,PA011,Perth,Tokyo,Economy,"1,210.00",No,2,Vegetarian,-31.9558933,115.8605855,35.6821936,139.762221
20/08/2024,PA006,Tokyo,London,Business Class,504.00,No,0,Egg Free,35.6821936,139.762221,51.5074456,-0.1277653
30/11/2024,PA002,New York,London,Premium Economy,"1,327.50",No,0,Vegetarian,40.7127281,-74.0060152,51.5074456,-0.1277653
14/04/2024,PA007,New York,Perth,Economy,"2,650.00",No,1,Vegan,40.7127281,-74.0060152,-31.9558933,115.8605855
10/04/2024,PA003,London,Perth,First Class,376.00,No,3,Dairy Free,51.5074456,-0.1277653,-31.9558933,115.8605855
29/03/2024,PA007,New York,Perth,Business Class,730.80,No,0,Vegetarian,40.7127281,-74.0060152,-31.9558933,115.8605855
12/06/2024,PA008,Perth,New York,Business Class,820.80,No,2,,-31.9558933,115.8605855,40.7127281,-74.0060152
26/01/2024,PA011,Perth,Tokyo,Premium Economy,"1,627.50",No,3,Egg Free,-31.9558933,115.8605855,35.6821936,139.762221
13/06/2024,PA005,London,Tokyo,Economy,"3,045.00",No,1,Vegetarian,51.5074456,-0.1277653,35.6821936,139.762221
02/09/2024,PA006,Tokyo,London,Economy,"1,265.00",No,0,Nut Free,35.6821936,139.762221,51.5074456,-0.1277653
12/01/2024,PA009,New York,Tokyo,Premium Economy,"1,230.00",No,0,Vegan,40.7127281,-74.0060152,35.6821936,139.762221
06/02/2024,PA003,London,Perth,Business Class,742.80,No,3,,51.5074456,-0.1277653,-31.9558933,115.8605855
20/03/2024,PA009,New York,Tokyo,Premium Economy,722.50,No,0,Vegan,40.7127281,-74.0060152,35.6821936,139.762221
23/04/2024,PA003,London,Perth,Economy,"1,915.00",No,1,Nut Free,51.5074456,-0.1277653,-31.9558933,115.8605855
03/02/2024,PA004,Perth,London,Economy,"2,150.00",No,0,Nut Free,-31.9558933,115.8605855,51.5074456,-0.1277653
11/01/2024,PA005,London,Tokyo,Premium Economy,542.50,No,1,,51.5074456,-0.1277653,35.6821936,139.762221
03/12/2024,PA012,Tokyo,Perth,First Class,681.00,No,1,Egg Free,35.6821936,139.762221,-31.9558933,115.8605855
21/10/2024,PA008,Perth,New York,Business Class,793.20,No,0,Vegetarian,-31.9558933,115.8605855,40.7127281,-74.0060152
11/02/2024,PA012,Tokyo,Perth,First Class,453.00,No,3,,35.6821936,139.762221,-31.9558933,115.8605855
01/09/2024,PA006,Tokyo,London,Economy,"2,645.00",No,1,Nut Free,35.6821936,139.762221,51.5074456,-0.1277653
26/01/2024,PA001,London,New York,Economy,"1,185.00",No,0,Dairy Free,51.5074456,-0.1277653,40.7127281,-74.0060152
29/10/2024,PA002,New York,London,Premium Economy,"1,627.50",No,0,Nut Free,40.7127281,-74.0060152,51.5074456,-0.1277653
27/06/2024,PA012,Tokyo,Perth,Premium Economy,"1,260.00",No,3,Egg Free,35.6821936,139.762221,-31.9558933,115.8605855
10/04/2024,PA007,New York,Perth,Economy,"1,935.00",No,2,Egg Free,40.7127281,-74.0060152,-31.9558933,115.8605855
16/04/2024,PA007,New York,Perth,First Class,425.00,No,0,Egg Free,40.7127281,-74.0060152,-31.9558933,115.8605855
02/08/2024,PA003,London,Perth,Business Class,273.60,No,0,Dairy Free,51.5074456,-0.1277653,-31.9558933,115.8605855
08/09/2024,PA012,Tokyo,Perth,First Class,389.00,No,0,Egg Free,35.6821936,139.762221,-31.9558933,115.8605855
15/09/2024,PA001,London,New York,Business Class,392.40,No,1,Dairy Free,51.5074456,-0.1277653,40.7127281,-74.0060152
04/01/2024,PA010,Tokyo,New York,Economy,"2,495.00",No,0,Vegetarian,35.6821936,139.762221,40.7127281,-74.0060152
24/04/2024,PA008,Perth,New York,Business Class,532.80,No,3,Egg Free,-31.9558933,115.8605855,40.7127281,-74.0060152
27/08/2024,PA001,London,New York,First Class,421.00,No,2,Nut Free,51.5074456,-0.1277653,40.7127281,-74.0060152
23/04/2024,PA001,London,New York,Business Class,246.00,No,3,,51.5074456,-0.1277653,40.7127281,-74.0060152
07/08/2024,PA006,Tokyo,London,Premium Economy,607.50,No,3,Egg Free,35.6821936,139.762221,51.5074456,-0.1277653
09/12/2024,PA009,New York,Tokyo,Economy,"1,995.00",No,3,Nut Free,40.7127281,-74.0060152,35.6821936,139.762221
22/05/2024,PA009,New York,Tokyo,First Class,389.00,No,3,,40.7127281,-74.0060152,35.6821936,139.762221
19/04/2024,PA010,Tokyo,New York,First Class,601.00,No,2,Vegetarian,35.6821936,139.762221,40.7127281,-74.0060152
05/12/2024,PA002,New York,London,First Class,665.00,No,0,Vegan,40.7127281,-74.0060152,51.5074456,-0.1277653
28/07/2024,PA006,Tokyo,London,Premium Economy,"1,180.00",No,3,Vegetarian,35.6821936,139.762221,51.5074456,-0.1277653
11/07/2024,PA009,New York,Tokyo,Premium Economy,"1,402.50",No,1,Vegan,40.7127281,-74.0060152,35.6821936,139.762221
25/02/2024,PA002,New York,London,Economy,"1,690.00",No,1,Egg Free,40.7127281,-74.0060152,51.5074456,-0.1277653
16/12/2024,PA010,Tokyo,New York,Business Class,331.20,No,2,,35.6821936,139.762221,40.7127281,-74.0060152
14/04/2024,PA004,Perth,London,Economy,"1,315.00",No,1,Vegan,-31.9558933,115.8605855,51.5074456,-0.1277653
30/11/2024,PA002,New York,London,Business Class,634.80,No,1,Vegan,40.7127281,-74.0060152,51.5074456,-0.1277653
14/05/2024,PA012,Tokyo,Perth,Business Class,811.20,No,1,,35.6821936,139.762221,-31.9558933,115.8605855
06/06/2024,PA011,Perth,Tokyo,Economy,"1,000.00",No,1,Vegan,-31.9558933,115.8605855,35.6821936,139.762221
28/02/2024,PA010,Tokyo,New York,Economy,"1,105.00",No,0,Nut Free,35.6821936,139.762221,40.7127281,-74.0060152
09/03/2024,PA004,Perth,London,Economy,"2,160.00",No,3,Vegan,-31.9558933,115.8605855,51.5074456,-0.1277653
26/01/2024,PA009,New York,Tokyo,Economy,"3,150.00",No,0,Dairy Free,40.7127281,-74.0060152,35.6821936,139.762221
17/07/2024,PA001,London,New York,First Class,210.00,No,1,Vegetarian,51.5074456,-0.1277653,40.7127281,-74.0060152
19/08/2024,PA007,New York,Perth,Premium Economy,862.50,No,1,Vegan,40.7127281,-74.0060152,-31.9558933,115.8605855
02/01/2024,PA011,Perth,Tokyo,First Class,495.00,No,0,Dairy Free,-31.9558933,115.8605855,35.6821936,139.762221
24/11/2024,PA010,Tokyo,New York,Premium Economy,"1,155.00",No,2,,35.6821936,139.762221,40.7127281,-74.0060152
22/02/2024,PA011,Perth,Tokyo,Business Class,534.00,No,2,Nut Free,-31.9558933,115.8605855,35.6821936,139.762221
25/12/2024,PA012,Tokyo,Perth,First Class,506.00,No,3,Nut Free,35.6821936,139.762221,-31.9558933,115.8605855
21/09/2024,PA008,Perth,New York,Business Class,445.20,No,2,,-31.9558933,115.8605855,40.7127281,-74.0060152
27/05/2024,PA004,Perth,London,Economy,"3,020.00",No,2,Vegan,-31.9558933,115.8605855,51.5074456,-0.1277653
30/10/2024,PA008,Perth,New York,Business Class,423.60,No,3,Dairy Free,-31.9558933,115.8605855,40.7127281,-74.0060152
03/05/2024,PA012,Tokyo,Perth,Economy,"1,395.00",No,0,Vegan,35.6821936,139.762221,-31.9558933,115.8605855
29/03/2024,PA001,London,New York,First Class,208.00,No,2,Nut Free,51.5074456,-0.1277653,40.7127281,-74.0060152
25/10/2024,PA010,Tokyo,New York,Business Class,382.80,No,0,Vegan,35.6821936,139.762221,40.7127281,-74.0060152
07/08/2024,PA004,Perth,London,Premium Economy,710.00,No,1,Dairy Free,-31.9558933,115.8605855,51.5074456,-0.1277653
13/07/2024,PA005,London,Tokyo,Premium Economy,927.50,No,3,Nut Free,51.5074456,-0.1277653,35.6821936,139.762221
20/05/2024,PA004,Perth,London,Business Class,807.60,No,0,Nut Free,-31.9558933,115.8605855,51.5074456,-0.1277653
19/09/2024,PA012,Tokyo,Perth,Premium Economy,717.50,No,0,Egg Free,35.6821936,139.762221,-31.9558933,115.8605855
10/11/2024,PA011,Perth,Tokyo,First Class,266.00,No,1,Vegetarian,-31.9558933,115.8605855,35.6821936,139.762221
17/12/2024,PA011,Perth,Tokyo,Business Class,272.40,No,3,Egg Free,-31.9558933,115.8605855,35.6821936,139.762221
10/11/2024,PA007,New York,Perth,Business Class,646.80,No,2,Egg Free,40.7127281,-74.0060152,-31.9558933,115.8605855
21/04/2024,PA003,London,Perth,First Class,594.00,No,3,Nut Free,51.5074456,-0.1277653,-31.9558933,115.8605855
18/01/2024,PA005,London,Tokyo,First Class,649.00,No,0,,51.5074456,-0.1277653,35.6821936,139.762221
30/04/2024,PA011,Perth,Tokyo,First Class,693.00,No,2,Vegan,-31.9558933,115.8605855,35.6821936,139.762221
06/12/2024,PA003,London,Perth,First Class,436.00,No,0,,51.5074456,-0.1277653,-31.9558933,115.8605855
11/02/2024,PA005,London,Tokyo,First Class,427.00,No,0,Nut Free,51.5074456,-0.1277653,35.6821936,139.762221
19/05/2024,PA011,Perth,Tokyo,First Class,660.00,No,2,Dairy Free,-31.9558933,115.8605855,35.6821936,139.762221
23/01/2024,PA010,Tokyo,New York,Business Class,554.40,No,0,Vegan,35.6821936,139.762221,40.7127281,-74.0060152
07/10/2024,PA006,Tokyo,London,Premium Economy,"1,572.50",No,1,Nut Free,35.6821936,139.762221,51.5074456,-0.1277653
02/07/2024,PA007,New York,Perth,Business Class,338.40,No,0,Egg Free,40.7127281,-74.0060152,-31.9558933,115.8605855
13/03/2024,PA008,Perth,New York,Premium Economy,662.50,No,2,,-31.9558933,115.8605855,40.7127281,-74.0060152
22/07/2024,PA010,Tokyo,New York,Premium Economy,"1,540.00",No,0,Dairy Free,35.6821936,139.762221,40.7127281,-74.0060152
07/05/2024,PA012,Tokyo,Perth,Business Class,609.60,No,3,Egg Free,35.6821936,139.762221,-31.9558933,115.8605855
10/06/2024,PA011,Perth,Tokyo,Premium Economy,"1,260.00",No,0,Vegan,-31.9558933,115.8605855,35.6821936,139.762221
25/01/2024,PA001,London,New York,First Class,224.00,No,0,Vegan,51.5074456,-0.1277653,40.7127281,-74.0060152
15/06/2024,PA009,New York,Tokyo,First Class,470.00,No,0,Vegetarian,40.7127281,-74.0060152,35.6821936,139.762221
20/07/2024,PA010,Tokyo,New York,Economy,"2,535.00",No,0,Nut Free,35.6821936,139.762221,40.7127281,-74.0060152
06/11/2024,PA001,London,New York,Premium Economy,965.00,No,1,,51.5074456,-0.1277653,40.7127281,-74.0060152
28/06/2024,PA006,Tokyo,London,Economy,"1,885.00",No,1,Nut Free,35.6821936,139.762221,51.5074456,-0.1277653
10/05/2024,PA003,London,Perth,Economy,"1,350.00",No,2,Egg Free,51.5074456,-0.1277653,-31.9558933,115.8605855
16/01/2024,PA009,New York,Tokyo,Business Class,670.80,No,1,Dairy Free,40.7127281,-74.0060152,35.6821936,139.762221
20/01/2024,PA004,Perth,London,First Class,470.00,No,0,,-31.9558933,115.8605855,51.5074456,-0.1277653
30/10/2024,PA005,London,Tokyo,Premium Economy,"1,187.50",No,2,Nut Free,51.5074456,-0.1277653,35.6821936,139.762221
17/12/2024,PA002,New York,London,Economy,"3,085.00",No,0,Dairy Free,40.7127281,-74.0060152,51.5074456,-0.1277653
19/04/2024,PA009,New York,Tokyo,Economy,"2,475.00",No,0,Nut Free,40.7127281,-74.0060152,35.6821936,139.762221
02/07/2024,PA001,London,New York,First Class,554.00,No,0,,51.5074456,-0.1277653,40.7127281,-74.0060152
23/09/2024,PA004,Perth,London,Economy,"3,230.00",No,2,Egg Free,-31.9558933,115.8605855,51.5074456,-0.1277653
30/08/2024,PA008,Perth,New York,Business Class,482.40,No,0,Vegetarian,-31.9558933,115.8605855,40.7127281,-74.0060152
08/06/2024,PA007,New York,Perth,Business Class,490.80,No,2,,40.7127281,-74.0060152,-31.9558933,115.8605855
11/04/2024,PA007,New York,Perth,First Class,661.00,No,1,Vegetarian,40.7127281,-74.0060152,-31.9558933,115.8605855
13/02/2024,PA003,London,Perth,First Class,572.00,No,3,,51.5074456,-0.1277653,-31.9558933,115.8605855
20/06/2024,PA011,Perth,Tokyo,Business Class,259.20,No,1,Vegetarian,-31.9558933,115.8605855,35.6821936,139.762221
28/08/2024,PA003,London,Perth,Economy,"1,475.00",No,3,Vegetarian,51.5074456,-0.1277653,-31.9558933,115.8605855
18/04/2024,PA011,Perth,Tokyo,Business Class,327.60,No,0,Dairy Free,-31.9558933,115.8605855,35.6821936,139.762221
31/08/2024,PA003,London,Perth,Economy,"3,055.00",No,3,Dairy Free,51.5074456,-0.1277653,-31.9558933,115.8605855
30/04/2024,PA008,Perth,New York,Economy,"3,265.00",No,2,,-31.9558933,115.8605855,40.7127281,-74.0060152
03/07/2024,PA005,London,Tokyo,Business Class,374.40,No,3,Nut Free,51.5074456,-0.1277653,35.6821936,139.762221
30/07/2024,PA005,London,Tokyo,Premium Economy,"1,347.50",No,1,Nut Free,51.5074456,-0.1277653,35.6821936,139.762221
06/12/2024,PA011,Perth,Tokyo,Economy,"2,705.00",No,1,Nut Free,-31.9558933,115.8605855,35.6821936,139.762221
29/07/2024,PA005,London,Tokyo,Business Class,262.80,No,1,,51.5074456,-0.1277653,35.6821936,139.762221
21/01/2024,PA006,Tokyo,London,First Class,647.00,No,2,Egg Free,35.6821936,139.762221,51.5074456,-0.1277653
06/04/2024,PA010,Tokyo,New York,First Class,324.00,No,1,Vegetarian,35.6821936,139.762221,40.7127281,-74.0060152
19/04/2024,PA011,Perth,Tokyo,Business Class,394.80,No,1,Egg Free,-31.9558933,115.8605855,35.6821936,139.762221
18/01/2024,PA007,New York,Perth,First Class,554.00,No,0,,40.7127281,-74.0060152,-31.9558933,115.8605855
24/08/2024,PA011,Perth,Tokyo,Business Class,780.00,No,3,Vegan,-31.9558933,115.8605855,35.6821936,139.762221
09/08/2024,PA011,Perth,Tokyo,First Class,420.00,No,3,Nut Free,-31.9558933,115.8605855,35.6821936,139.762221
23/12/2024,PA008,Perth,New York,Economy,"1,905.00",No,2,,-31.9558933,115.8605855,40.7127281,-74.0060152
27/10/2024,PA006,Tokyo,London,Premium Economy,"1,360.00",No,3,Egg Free,35.6821936,139.762221,51.5074456,-0.1277653
02/12/2024,PA001,London,New York,Economy,"2,530.00",No,0,Dairy Free,51.5074456,-0.1277653,40.7127281,-74.0060152
04/03/2024,PA006,Tokyo,London,Premium Economy,"1,257.50",No,1,Vegetarian,35.6821936,139.762221,51.5074456,-0.1277653
19/09/2024,PA008,Perth,New York,First Class,495.00,No,3,Vegan,-31.9558933,115.8605855,40.7127281,-74.0060152
20/12/2024,PA005,London,Tokyo,First Class,646.00,No,1,Nut Free,51.5074456,-0.1277653,35.6821936,139.762221
23/12/2024,PA004,Perth,London,Economy,"2,635.00",No,2,Nut Free,-31.9558933,115.8605855,51.5074456,-0.1277653
18/06/2024,PA001,London,New York,Economy,"1,390.00",No,0,Dairy Free,51.5074456,-0.1277653,40.7127281,-74.0060152
17/01/2024,PA006,Tokyo,London,Economy,"2,140.00",No,3,Vegetarian,35.6821936,139.762221,51.5074456,-0.1277653
19/12/2024,PA006,Tokyo,London,First Class,296.00,No,2,Egg Free,35.6821936,139.762221,51.5074456,-0.1277653
04/01/2024,PA003,London,Perth,First Class,443.00,No,2,Nut Free,51.5074456,-0.1277653,-31.9558933,115.8605855
05/10/2024,PA009,New York,Tokyo,Business Class,787.20,No,2,Vegetarian,40.7127281,-74.0060152,35.6821936,139.762221
23/12/2024,PA009,New York,Tokyo,First Class,630.00,No,2,Dairy Free,40.7127281,-74.0060152,35.6821936,139.762221
04/12/2024,PA011,Perth,Tokyo,First Class,295.00,No,3,Vegan,-31.9558933,115.8605855,35.6821936,139.762221
22/07/2024,PA004,Perth,London,Economy,"3,170.00",No,1,Vegan,-31.9558933,115.8605855,51.5074456,-0.1277653
11/03/2024,PA011,Perth,Tokyo,Business Class,560.40,No,0,,-31.9558933,115.8605855,35.6821936,139.762221
24/05/2024,PA008,Perth,New York,First Class,553.00,No,3,Vegetarian,-31.9558933,115.8605855,40.7127281,-74.0060152
02/02/2024,PA005,London,Tokyo,Business Class,793.20,No,2,Egg Free,51.5074456,-0.1277653,35.6821936,139.762221
30/03/2024,PA003,London,Perth,Premium Economy,537.50,No,1,Dairy Free,51.5074456,-0.1277653,-31.9558933,115.8605855
03/10/2024,PA012,Tokyo,Perth,Premium Economy,682.50,No,2,,35.6821936,139.762221,-31.9558933,115.8605855
23/03/2024,PA010,Tokyo,New York,Economy,"1,755.00",No,1,Vegan,35.6821936,139.762221,40.7127281,-74.0060152
15/08/2024,PA008,Perth,New York,Business Class,596.40,No,1,Dairy Free,-31.9558933,115.8605855,40.7127281,-74.0060152
03/03/2024,PA003,London,Perth,Business Class,334.80,No,3,Vegan,51.5074456,-0.1277653,-31.9558933,115.8605855
05/02/2024,PA012,Tokyo,Perth,Business Class,578.40,No,0,Nut Free,35.6821936,139.762221,-31.9558933,115.8605855
09/01/2024,PA012,Tokyo,Perth,First Class,406.00,No,1,Nut Free,35.6821936,139.762221,-31.9558933,115.8605855
26/06/2024,PA011,Perth,Tokyo,First Class,437.00,No,2,,-31.9558933,115.8605855,35.6821936,139.762221
08/08/2024,PA008,Perth,New York,Economy,"3,245.00",No,0,Egg Free,-31.9558933,115.8605855,40.7127281,-74.0060152
04/03/2024,PA009,New York,Tokyo,Premium Economy,"1,440.00",No,2,Vegetarian,40.7127281,-74.0060152,35.6821936,139.762221
02/07/2024,PA004,Perth,London,Business Class,417.60,No,3,Vegan,-31.9558933,115.8605855,51.5074456,-0.1277653
09/09/2024,PA011,Perth,Tokyo,Premium Economy,592.50,No,1,Dairy Free,-31.9558933,115.8605855,35.6821936,139.762221
05/03/2024,PA006,Tokyo,London,Business Class,682.80,No,2,Dairy Free,35.6821936,139.762221,51.5074456,-0.1277653
30/09/2024,PA011,Perth,Tokyo,First Class,676.00,No,1,Egg Free,-31.9558933,115.8605855,35.6821936,139.762221
24/03/2024,PA006,Tokyo,London,First Class,418.00,No,1,,35.6821936,139.762221,51.5074456,-0.1277653
04/12/2024,PA007,New York,Perth,First Class,564.00,No,2,,40.7127281,-74.0060152,-31.9558933,115.8605855
28/07/2024,PA001,London,New York,Economy,"2,670.00",No,0,Vegetarian,51.5074456,-0.1277653,40.7127281,-74.0060152
06/01/2024,PA011,Perth,Tokyo,Economy,"3,420.00",No,0,Dairy Free,-31.9558933,115.8605855,35.6821936,139.762221
26/02/2024,PA007,New York,Perth,Business Class,596.40,No,0,Vegetarian,40.7127281,-74.0060152,-31.9558933,115.8605855
13/06/2024,PA006,Tokyo,London,Economy,"2,475.00",No,0,Egg Free,35.6821936,139.762221,51.5074456,-0.1277653
13/05/2024,PA007,New York,Perth,Business Class,355.20,No,0,Dairy Free,40.7127281,-74.0060152,-31.9558933,115.8605855
09/12/2024,PA006,Tokyo,London,Economy,"1,665.00",No,3,Dairy Free,35.6821936,139.762221,51.5074456,-0.1277653
07/07/2024,PA005,London,Tokyo,First Class,225.00,No,0,Vegetarian,51.5074456,-0.1277653,35.6821936,139.762221
15/03/2024,PA002,New York,London,Economy,"2,870.00",No,2,Vegetarian,40.7127281,-74.0060152,51.5074456,-0.1277653
09/05/2024,PA004,Perth,London,Business Class,693.60,No,1,,-31.9558933,115.8605855,51.5074456,-0.1277653
19/02/2024,PA012,Tokyo,Perth,Premium Economy,897.50,No,3,Vegan,35.6821936,139.762221,-31.9558933,115.8605855
16/07/2024,PA009,New York,Tokyo,First Class,396.00,No,3,Nut Free,40.7127281,-74.0060152,35.6821936,139.762221
25/07/2024,PA010,Tokyo,New York,Business Class,835.20,No,0,Vegetarian,35.6821936,139.762221,40.7127281,-74.0060152
10/10/2024,PA001,London,New York,Premium Economy,"1,135.00",No,2,Nut Free,51.5074456,-0.1277653,40.7127281,-74.0060152
10/01/2024,PA005,London,Tokyo,Business Class,651.60,No,0,Dairy Free,51.5074456,-0.1277653,35.6821936,139.762221
01/04/2024,PA005,London,Tokyo,Economy,"1,255.00",No,0,Dairy Free,51.5074456,-0.1277653,35.6821936,139.762221
